,Presion,Tonelaje,Velocidad,%Solidos,Potencia,F80,Brazo,picos_intens
8748,6020.97,3298.94,9.33,74.6,13561.02,75.6,2.43,0.0
8749,6067.1,3187.81,8.93,74.74,11368.19,53.13,2.08,0.0
8750,6120.32,3298.54,8.83,74.64,11008.75,65.18,2.03,0.0
8751,5963.85,4009.54,8.91,78.73,9855.46,42.41,1.86,0.0
8752,6133.5,3082.23,8.83,76.93,10929.17,55.03,2.02,1.0
8753,6077.5,3713.33,8.72,77.19,10847.3,57.12,2.04,0.0
8754,6106.0,3088.63,8.83,75.24,10781.01,56.23,1.99,1.0
8755,6235.16,3049.94,9.03,73.65,14476.83,81.32,2.58,0.0
8756,5901.44,4017.51,8.92,78.87,9698.78,45.01,1.83,0.0
8757,5782.25,3524.84,9.03,74.7,11201.66,80.73,2.15,0.0
8758,6038.23,2932.92,9.03,70.44,13627.48,60.15,2.5,0.0
8759,6149.0,3711.62,8.78,77.26,11132.41,68.77,2.06,0.0
8760,5735.0,2485.82,8.69,78.29,11025.06,48.71,2.21,0.0
8761,6034.99,3291.72,8.84,76.6,10518.71,78.42,1.97,0.0
8762,6136.07,3076.44,8.84,76.8,10998.57,55.31,2.03,1.0
8764,5795.18,3504.34,9.03,74.39,11464.27,80.82,2.19,0.0
8765,6019.36,3505.98,8.92,77.25,10830.21,73.87,2.01,1.0
8766,5713.55,3482.64,9.03,74.45,10650.81,74.94,2.06,0.0
8767,5885.18,2574.24,8.91,70.22,12489.0,69.69,2.38,0.0
8768,5933.33,4248.74,8.52,78.82,11023.3,55.45,2.17,0.0
8769,6012.68,3773.15,8.92,77.12,10709.39,78.57,2.0,0.0
8770,6036.03,3283.91,8.83,76.89,10525.49,78.75,1.96,1.0
8771,6001.4,3495.64,8.85,77.65,10731.97,69.52,2.02,0.0
8772,5884.7,4242.09,8.54,79.01,10813.84,53.83,2.15,0.0
8773,5893.96,4105.6,8.92,79.97,9626.86,56.73,1.83,0.0
8774,6028.5,3666.05,8.72,77.42,10659.66,79.41,2.03,0.0
8775,6164.8,3028.95,8.84,74.5,11151.81,70.48,2.05,0.0
8776,6115.07,3093.08,8.84,76.26,10886.47,63.52,2.01,1.0
8777,6110.21,3047.33,8.75,74.64,10726.8,72.84,2.01,1.0
8778,6125.21,3194.97,8.75,74.89,10876.01,81.52,2.02,0.0
8779,5960.29,4245.43,8.52,78.94,11079.22,53.58,2.18,0.0
8780,6098.34,3869.38,8.72,76.76,10758.13,58.7,2.02,0.0
8781,6127.39,3283.19,8.83,74.64,11073.39,65.58,2.05,0.0
8782,5954.33,4247.99,8.52,79.07,10989.64,55.23,2.15,0.0
8783,5826.99,3502.68,9.03,74.6,11672.92,83.27,2.21,0.0
8784,6071.47,3294.07,8.84,76.52,10692.26,81.95,1.99,0.0
8785,5937.0,4363.23,8.78,83.83,10265.45,47.42,1.98,0.0
8786,5871.5,2598.16,8.93,70.77,12533.96,71.74,2.39,0.0
8787,6059.46,3360.1,9.01,77.87,13874.89,59.37,2.53,0.0
8788,6056.0,2996.96,9.33,72.73,14363.38,81.42,2.53,0.0
8789,6025.0,3909.93,8.92,77.01,10620.65,80.4,1.98,1.0
8790,5901.76,3979.59,8.92,79.16,9632.2,45.65,1.84,0.0
8791,5756.92,4186.52,8.78,83.65,9857.15,47.09,1.95,0.0
8792,6124.62,2969.02,8.73,76.52,11020.63,74.98,2.07,1.0
8793,5985.53,3523.39,8.83,74.34,11158.18,50.03,2.11,0.0
8794,6074.98,3413.48,8.93,76.96,11470.99,80.89,2.12,0.0
8795,6166.6,2969.93,8.84,74.6,11037.0,70.38,2.02,0.0
8796,6089.72,3122.03,9.33,73.67,14108.78,79.22,2.48,0.0
8797,6007.38,3865.08,8.72,77.23,10457.07,53.2,1.99,0.0
8798,6041.97,3620.81,8.92,77.39,10725.9,75.85,1.99,1.0
8799,5918.78,3007.54,9.03,72.08,12661.29,60.05,2.37,0.0
8800,6229.4,3096.86,9.03,73.51,14461.89,80.83,2.58,0.0
8801,6015.99,3646.57,8.72,74.53,10612.64,63.4,2.02,0.0
8802,6039.39,3524.23,9.14,73.88,13806.64,79.76,2.51,0.0
8803,5978.31,3332.08,8.68,78.07,10906.6,39.94,2.1,0.0
8804,5858.19,4395.3,8.78,83.68,10070.35,47.64,1.95,0.0
8805,6142.86,3098.22,8.84,68.05,10695.11,63.99,1.96,0.0
8806,5928.11,4378.44,8.93,77.46,10934.5,45.69,2.05,0.0
8807,6107.55,4239.72,8.92,75.68,11896.41,55.02,2.19,0.0
8808,6069.8,3497.56,9.33,74.86,14104.37,75.98,2.48,0.0
8809,5759.89,3535.5,9.03,74.64,10841.67,79.44,2.09,0.0
8810,6022.21,3643.62,8.72,73.38,10586.56,62.16,2.01,0.0
8811,6049.05,3153.09,8.92,75.05,11322.69,52.26,2.1,0.0
8812,5977.18,3521.93,8.89,76.15,12591.69,71.94,2.37,0.0
8813,6209.44,3108.93,8.92,80.85,12554.45,56.77,2.27,0.0
8814,6137.0,2874.35,8.55,74.44,10734.37,69.68,2.03,1.0
8815,6069.72,3327.6,8.83,77.17,10650.3,81.28,1.98,0.0
8816,6053.5,2686.73,8.92,70.32,13870.2,84.21,2.57,0.0
8817,6037.28,3565.97,9.14,73.85,13853.92,79.46,2.51,0.0
8818,5938.4,4253.59,8.52,79.24,10995.99,55.25,2.18,0.0
8819,6022.32,3022.39,9.03,74.9,13409.24,73.57,2.47,0.0
8820,6046.04,3314.3,9.03,75.6,13830.66,70.33,2.53,0.0
8821,6120.37,3115.51,8.63,75.02,10499.77,66.65,1.99,1.0
8822,5918.47,3422.11,8.77,75.6,12032.44,70.5,2.32,0.0
8823,6043.33,3563.98,8.92,77.1,10774.95,74.39,1.99,1.0
8824,6009.5,3885.28,8.91,77.19,10579.41,78.55,1.99,0.0
8825,5830.86,4360.69,8.78,83.69,10012.87,47.03,1.96,0.0
8826,5979.66,3445.99,8.9,74.47,11087.75,59.97,2.08,0.0
8827,6170.22,3495.24,8.72,74.04,10651.8,59.65,1.98,0.0
8828,6006.94,3792.13,8.92,77.07,10659.52,78.39,1.99,1.0
8829,6001.71,3460.21,9.01,77.94,13183.31,55.84,2.45,0.0
8830,6123.66,2836.02,8.51,73.65,10491.6,72.94,2.0,1.0
8831,6014.82,3240.54,8.93,74.13,12881.63,84.28,2.4,0.0
8832,5958.2,3992.61,8.91,79.61,9828.06,43.89,1.84,0.0
8833,6056.0,3683.69,8.93,77.42,11077.23,64.11,2.04,0.0
8834,5770.0,4174.2,8.78,84.12,9937.43,48.45,1.96,0.0
8835,5795.5,3457.73,9.03,74.46,11454.62,81.08,2.19,0.0
8836,6245.24,4051.87,8.63,77.13,11820.87,68.1,2.19,0.0
8837,6027.36,3469.53,8.93,80.57,11626.07,59.43,2.15,0.0
8838,6270.0,2802.09,8.83,73.67,11931.66,70.86,2.15,0.0
8839,5975.04,3060.65,8.91,77.98,13432.48,68.61,2.53,0.0
8840,6134.5,3060.86,8.83,76.99,10978.8,54.97,2.02,1.0
8841,5924.12,3166.1,8.83,73.44,12397.41,81.35,2.38,0.0
8842,5936.24,4014.2,8.91,78.84,9703.09,42.93,1.84,0.0
8843,6100.16,3947.21,8.72,77.33,10745.88,61.18,2.02,0.0
8844,6093.44,2788.32,9.34,70.5,14768.41,80.12,2.59,0.0
8845,6049.92,3277.02,8.84,76.48,10583.81,82.6,1.98,1.0
8846,6028.31,2999.21,8.94,77.19,11502.02,51.7,2.12,0.0
8847,5976.06,4041.26,8.86,77.95,12412.73,63.36,2.35,0.0
8848,5900.99,3994.71,8.92,81.09,9677.57,45.86,1.84,0.0
8849,6091.36,3518.25,8.75,74.94,10616.64,73.09,1.99,0.0
8850,5954.11,4258.79,8.52,78.97,10979.17,55.11,2.17,0.0
8851,5960.11,3727.15,9.34,75.42,13115.39,80.19,2.36,0.0
8852,5889.5,0.4,8.95,0.04,12060.38,79.12,2.29,0.0
8853,6059.71,3215.69,8.93,74.96,11296.23,53.53,2.09,0.0
8855,6120.93,3704.12,8.78,77.29,11118.53,67.28,2.06,0.0
8856,5918.97,2977.92,9.03,72.31,12724.82,58.39,2.39,0.0
8857,6003.28,3813.88,8.92,76.91,10705.73,79.19,2.0,1.0
8859,6001.5,3111.69,9.33,73.66,13585.44,79.15,2.43,0.0
8860,6115.25,3272.28,8.63,73.74,10347.01,63.87,1.96,1.0
8861,6065.15,3299.17,8.83,76.8,10601.75,84.2,1.99,0.0
8862,6110.45,3015.17,9.33,72.99,14283.39,75.19,2.51,0.0
8863,6264.52,4101.62,8.63,77.27,11882.04,76.45,2.2,0.0
8864,6112.55,3246.05,8.63,73.78,10426.48,62.01,1.97,1.0
8865,6095.0,2828.26,9.33,70.87,14737.5,80.23,2.58,0.0
8866,5794.51,3297.0,9.03,75.06,11401.93,68.61,2.17,0.0
8867,5941.67,3387.71,8.89,75.97,12372.12,77.43,2.35,0.0
8868,6136.69,4507.65,8.63,78.8,11445.11,47.92,2.16,0.0
8869,6096.18,2700.79,9.0,70.17,14415.21,86.12,2.64,0.0
8870,6216.0,3074.34,8.83,76.63,11356.78,68.18,2.09,0.0
8871,5960.03,4013.66,8.91,78.89,9966.73,44.81,1.87,0.0
8872,5978.59,3459.26,8.89,73.89,11052.68,60.72,2.08,0.0
8874,5787.5,2895.88,8.58,83.99,9367.86,63.23,1.86,0.0
8875,5901.97,3996.36,8.92,79.01,9687.1,45.12,1.83,0.0
8876,5713.5,3476.43,9.03,74.32,10608.81,74.91,2.05,0.0
8877,5963.93,4009.61,8.91,78.87,9960.56,45.03,1.87,0.0
8878,5978.95,0.16,5.03,39.73,6411.81,68.06,2.14,0.0
8879,6032.0,3666.02,8.92,77.0,10664.79,76.55,1.99,1.0
8880,5983.19,3459.6,8.9,78.08,11250.56,60.16,2.11,0.0
8881,5961.6,4008.99,8.91,81.79,9866.49,43.96,1.84,0.0
8882,6027.54,3915.32,8.92,77.02,10669.96,80.07,1.99,0.0
8883,6025.0,3908.14,8.92,76.79,10685.88,80.7,1.99,0.0
8884,6152.0,3671.12,8.72,74.66,10558.08,62.02,1.98,0.0
8885,6101.53,4207.69,8.92,75.48,11909.49,53.96,2.19,0.0
8886,5901.17,3989.95,8.92,79.93,9709.63,45.15,1.84,0.0
8887,6042.59,3654.32,8.73,74.28,10681.33,57.15,2.03,0.0
8888,6065.06,3194.9,8.93,75.3,11341.68,53.17,2.09,0.0
8889,6046.3,3647.09,8.72,74.35,10674.23,57.98,2.03,0.0
8890,5965.6,3287.62,8.77,77.83,12082.57,66.54,2.31,0.0
8891,6138.1,3675.73,8.91,74.15,12132.92,85.9,2.22,0.0
8892,6108.42,3077.9,8.75,74.9,10774.5,71.76,2.01,1.0
8893,6111.85,2724.35,9.03,70.07,14592.54,84.73,2.64,0.0
8894,6155.37,3127.06,8.83,74.51,10949.52,69.58,2.02,0.0
8895,6039.59,3199.61,8.95,78.18,13132.03,69.04,2.43,0.0
8896,6045.85,3660.73,8.72,74.41,10700.78,58.16,2.02,0.0
8897,5937.06,3936.75,8.64,78.58,11357.98,51.42,2.21,0.0
8898,5987.53,3341.39,8.68,77.77,10928.52,40.08,2.11,0.0
8899,5795.82,3473.1,9.03,74.44,11372.95,80.82,2.19,0.0
8900,6111.67,2817.72,8.55,74.07,10662.73,66.15,2.03,0.0
8901,6075.7,3289.71,8.83,76.48,10644.39,83.27,1.98,0.0
8902,6211.0,3098.22,8.92,80.64,12442.45,56.46,2.25,0.0
8903,6102.38,3521.68,8.75,75.01,10590.68,75.09,1.99,0.0
8904,5882.0,4332.66,8.78,83.74,10139.51,48.08,1.95,0.0
8905,5960.78,3751.05,9.34,75.1,13143.44,81.0,2.36,0.0
8906,6087.38,4180.99,8.92,75.13,11930.41,52.95,2.19,0.0
8907,6018.5,3635.19,8.72,74.74,10556.09,63.34,2.01,0.0
8908,5971.66,3292.23,8.93,77.18,10923.81,49.67,2.04,0.0
8909,6121.17,2731.75,9.04,70.07,14728.91,85.46,2.65,0.0
8910,5776.93,3546.56,9.04,74.96,11044.71,80.12,2.11,0.0
8911,6014.48,3646.59,8.72,74.41,10552.6,62.73,2.01,0.0
8912,5799.21,3467.9,9.03,74.1,11501.8,80.27,2.19,0.0
8913,5984.93,3452.09,8.9,78.6,11237.82,60.91,2.12,0.0
8914,6067.51,2685.97,8.98,69.91,14077.84,85.48,2.59,0.0
8915,6080.9,3723.16,8.72,77.45,10759.01,63.26,2.03,0.0
8916,6015.96,3868.75,8.92,77.0,10579.98,79.83,1.98,0.0
8917,5997.12,3507.26,8.85,78.06,10672.77,69.86,2.02,0.0
8918,5917.86,2260.1,8.03,78.49,10372.68,37.36,2.19,0.0
8919,6094.03,3354.64,8.93,75.16,11683.74,68.11,2.15,0.0
8921,6050.4,3568.62,8.92,78.91,11585.06,53.56,2.15,0.0
8922,6116.56,3341.38,8.94,74.84,11774.22,65.75,2.16,0.0
8923,6173.5,2713.74,9.03,70.69,14762.84,77.8,2.66,0.0
8924,5930.43,3316.36,9.14,74.75,12754.69,64.07,2.35,0.0
8925,5983.49,3568.31,8.89,75.71,12755.92,70.87,2.4,0.0
8926,6131.0,3198.36,8.83,74.98,10881.54,68.06,2.02,0.0
8927,6048.93,3605.8,8.73,74.7,10703.39,57.21,2.02,0.0
8928,5897.21,4247.47,8.54,78.94,10866.38,54.57,2.15,0.0
8929,6066.75,3132.11,9.33,73.61,14023.48,76.59,2.48,0.0
8930,6211.0,3117.24,8.92,80.88,12524.32,56.47,2.26,0.0
8931,6075.47,3297.02,8.83,76.52,10616.1,83.53,1.98,0.0
8932,5860.93,4219.93,8.54,78.95,10704.71,53.52,2.15,0.0
8933,6044.71,3544.48,8.92,77.1,10743.29,74.88,2.0,1.0
8934,6029.5,3645.57,8.92,77.31,10745.24,76.64,1.99,1.0
8935,6208.14,4290.92,8.63,77.92,11602.84,59.12,2.17,0.0
8936,6080.21,3397.68,8.93,77.44,11468.81,80.29,2.12,0.0
8937,6045.46,3227.44,9.03,75.52,13811.65,70.21,2.53,0.0
8938,6070.4,3488.18,9.33,74.98,14073.09,75.67,2.48,0.0
8939,6032.81,3233.18,9.33,74.08,13759.43,78.17,2.45,0.0
8940,5926.99,3396.95,8.87,76.15,12152.67,77.65,2.32,0.0
8941,5958.77,3993.59,8.91,78.92,9862.16,42.53,1.86,0.0
8942,6234.6,4052.79,8.64,77.24,11754.5,67.37,2.19,0.0
8943,6137.3,2922.87,9.13,70.39,14610.03,68.91,2.6,0.0
8944,5877.06,3489.06,9.03,74.49,11984.12,83.71,2.26,0.0
8945,5986.72,3213.42,8.93,75.79,13128.29,74.42,2.45,0.0
8946,5933.72,3210.48,8.86,75.84,12372.69,72.89,2.35,0.0
8947,6077.54,3531.16,9.03,75.98,13660.27,73.31,2.49,0.0
8948,6156.0,3444.79,9.03,75.54,13904.24,75.15,2.5,0.0
8949,5871.5,2601.42,8.93,70.53,12556.94,72.02,2.39,0.0
8950,5914.5,3014.82,8.97,73.44,12671.25,74.11,2.39,0.0
8951,5971.5,4065.52,8.88,77.86,12301.25,62.92,2.32,0.0
8952,6035.86,3594.49,9.33,73.05,13697.74,65.77,2.43,0.0
8953,5921.0,3333.1,8.83,74.64,12093.11,80.75,2.32,0.0
8954,6119.26,3390.16,8.93,75.03,11796.51,65.4,2.15,0.0
8955,6051.99,3759.7,8.94,77.26,10904.25,57.48,2.01,0.0
8956,5976.71,3583.91,8.89,75.91,12613.08,72.18,2.37,0.0
8957,6014.5,3009.41,9.33,72.88,13847.52,80.96,2.46,0.0
8958,6148.5,3126.26,8.84,76.32,10766.48,63.53,1.99,1.0
8959,5931.53,4002.06,8.91,78.96,9697.32,42.56,1.83,0.0
8960,5909.98,2983.73,9.03,72.0,12593.87,61.04,2.36,0.0
8961,5881.5,3399.39,8.71,74.03,11799.85,75.23,2.3,0.0
8962,5989.32,3616.95,9.33,75.17,13362.11,84.56,2.41,0.0
8963,6139.6,4513.77,8.63,78.81,11420.21,48.07,2.16,0.0
8964,5963.57,3749.81,9.34,75.14,13185.33,81.9,2.36,0.0
8965,5804.0,3505.32,9.03,74.38,11483.95,80.16,2.18,0.0
8966,5966.55,4005.82,8.91,79.11,9862.24,42.05,1.87,0.0
8967,5819.0,3501.97,9.03,74.27,11616.01,82.0,2.21,0.0
8968,5962.06,3203.81,8.94,78.55,13050.58,68.63,2.47,0.0
8969,5999.48,3393.62,8.86,76.08,12977.12,77.15,2.43,0.0
8970,5983.91,3419.05,8.95,76.03,12907.8,78.54,2.41,0.0
8971,6120.66,2841.81,8.51,74.65,10478.03,73.18,2.0,1.0
8972,6023.68,3909.08,8.92,76.93,10652.78,80.86,1.98,0.0
8973,5966.4,3322.95,8.94,76.8,10849.1,49.23,2.03,0.0
8974,5839.07,3337.82,8.87,75.14,11505.66,75.06,2.23,0.0
8975,6057.59,3719.53,8.68,76.97,10626.78,66.54,2.02,0.0
8976,6000.35,3526.43,8.85,77.78,10756.92,69.99,2.01,0.0
8977,5955.34,3302.31,8.84,74.47,12394.96,81.51,2.37,0.0
8978,5976.33,3413.76,8.86,77.62,12818.8,77.28,2.42,0.0
8979,6113.55,3880.48,8.72,76.86,10780.8,59.1,2.01,0.0
8980,6024.28,3646.97,8.72,74.6,10600.61,57.43,2.02,0.0
8981,5786.8,3533.72,9.03,74.54,11331.88,81.54,2.16,0.0
8982,6106.81,3110.11,8.83,75.0,10849.62,56.68,2.0,1.0
8983,6100.41,3102.96,8.83,76.9,10869.65,66.97,2.01,1.0
8984,6108.51,3064.71,8.83,75.87,10716.88,56.89,1.98,1.0
8986,6100.4,2726.46,9.0,69.97,14417.87,85.89,2.64,0.0
8987,5971.5,4048.62,8.86,78.05,12346.53,63.05,2.33,0.0
8988,6036.76,3058.26,9.33,73.0,14019.65,76.03,2.5,0.0
8989,6093.67,2792.49,9.33,70.66,14710.87,80.21,2.59,0.0
8990,5965.5,3301.31,8.94,77.0,10805.97,49.76,2.03,0.0
8991,6036.71,3539.07,8.85,77.94,10828.84,59.77,2.03,0.0
8992,6107.23,3109.33,8.76,75.45,10791.39,78.8,2.02,0.0
8993,5942.0,3298.34,8.83,74.52,12313.85,81.66,2.34,0.0
8994,6075.24,3272.12,8.83,76.52,10600.62,83.58,1.97,0.0
8995,6140.43,3026.51,8.83,77.17,10997.62,56.47,2.04,1.0
8996,5997.11,3514.08,8.89,75.92,12794.85,70.86,2.4,0.0
8997,5905.99,4089.78,8.6,78.93,10900.35,52.56,2.16,0.0
8998,6009.6,3804.83,8.92,77.18,10716.23,78.35,1.99,1.0
8999,6073.33,3628.72,8.73,75.45,10860.56,66.38,2.04,1.0
9000,5965.5,3324.92,8.94,76.85,10909.47,50.26,2.04,0.0
9001,5930.58,4368.06,8.94,81.17,10951.67,46.4,2.06,0.0
9002,6043.26,3664.9,8.73,74.47,10746.68,57.55,2.03,0.0
9003,6168.55,3106.72,8.83,74.74,11055.45,69.71,2.03,0.0
9004,6181.57,3849.06,8.91,74.21,12225.11,67.89,2.22,0.0
9005,5985.66,3140.7,8.93,75.53,12897.54,73.97,2.42,0.0
9006,5978.5,3474.2,8.89,77.85,11226.63,59.27,2.11,0.0
9007,6136.46,2889.6,9.13,70.11,14596.11,68.99,2.59,0.0
9008,6133.89,2899.31,9.33,71.76,15058.19,73.4,2.64,0.0
9009,6067.65,3301.62,8.83,77.1,10640.74,84.15,1.99,0.0
9010,6093.05,2878.41,8.63,74.38,10453.79,55.61,1.99,1.0
9011,6062.38,3199.55,8.93,74.91,11307.45,53.01,2.08,0.0
9012,6106.4,3110.63,8.84,74.93,10730.72,56.2,1.99,1.0
9013,6111.81,3240.77,8.63,73.7,10409.53,61.78,1.97,1.0
9014,5800.25,3478.32,9.03,74.35,11433.0,80.45,2.2,0.0
9015,6185.39,3810.83,8.91,74.09,12348.37,68.48,2.23,0.0
9016,5768.53,4171.27,8.78,83.53,9970.7,48.85,1.96,0.0
9017,6111.26,3189.19,8.75,75.66,10750.33,80.62,2.02,0.0
9018,6016.5,3182.88,9.01,73.39,13943.67,74.33,2.57,0.0
9019,5864.9,3382.64,8.71,73.96,11746.45,76.45,2.3,0.0
9020,5903.89,3992.22,8.92,79.11,9744.39,44.42,1.84,0.0
9021,6117.24,3069.29,8.83,76.64,10961.89,51.9,2.03,1.0
9022,6148.15,2895.44,9.04,71.99,14723.1,77.87,2.67,0.0
9023,5922.98,3369.92,8.63,72.96,11872.08,80.67,2.33,0.0
9024,6125.0,3719.89,8.79,77.29,11093.42,67.39,2.05,0.0
9025,5951.56,3408.0,8.66,73.2,12147.67,83.23,2.36,0.0
9026,6093.5,4221.48,8.92,75.3,11860.74,53.51,2.19,0.0
9027,6034.16,3287.62,8.84,76.5,10559.08,77.18,1.97,0.0
9028,6061.06,3231.78,8.93,74.45,11435.72,56.26,2.12,0.0
9029,5893.58,4381.54,8.78,83.77,10208.74,48.47,1.97,0.0
9030,6085.0,3693.81,8.79,76.82,10799.5,58.54,2.02,0.0
9031,6004.85,3796.67,8.92,77.01,10778.75,78.82,2.01,0.0
9032,6031.47,3358.41,8.93,78.08,11634.83,36.67,2.16,0.0
9033,6005.96,3582.3,8.89,75.97,12816.1,70.42,2.4,0.0
9034,5947.0,4377.84,8.78,83.79,10143.27,47.49,1.94,0.0
9035,6019.5,3236.64,9.33,74.5,13568.55,75.72,2.43,0.0
9036,5886.78,4100.85,8.92,79.73,9626.48,57.11,1.84,0.0
9037,5811.02,3311.41,8.81,75.23,11065.7,70.39,2.16,0.0
9038,6018.92,3637.46,8.72,74.52,10605.42,58.03,2.01,1.0
9039,6047.61,3280.95,8.84,76.44,10587.5,82.14,1.97,0.0
9040,6185.0,2720.49,9.03,70.89,14892.81,78.13,2.66,0.0
9041,5881.95,4239.76,8.54,79.03,10796.68,53.82,2.15,0.0
9042,5988.93,3583.88,9.33,75.4,13354.65,84.52,2.4,0.0
9043,5840.5,3146.71,8.52,77.91,10262.32,54.56,2.06,1.0
9044,6174.33,3075.62,8.93,79.41,12285.4,53.22,2.23,0.0
9045,5960.56,4011.79,8.91,78.69,9898.35,44.92,1.87,0.0
9046,6122.62,3020.04,8.62,78.63,10593.23,73.61,2.0,0.0
9047,5961.18,4009.54,8.91,79.07,9898.01,44.2,1.84,0.0
9048,6387.75,3882.26,8.67,76.35,12113.65,88.17,2.19,0.0
9049,5970.32,3303.32,8.93,76.99,10908.39,50.49,2.05,0.0
9050,5977.41,3551.56,8.89,75.61,12628.19,71.87,2.38,0.0
9051,6043.73,3629.34,8.72,74.85,10769.71,57.07,2.02,0.0
9052,5972.28,3381.43,8.23,78.27,10402.4,31.66,2.11,0.0
9053,6027.22,3331.87,8.72,76.48,10385.28,61.16,1.96,1.0
9054,6185.71,2944.95,8.83,74.24,11043.84,70.82,2.04,0.0
9055,5781.16,3575.47,9.03,74.54,11170.87,81.06,2.14,0.0
9057,5944.0,3391.31,8.63,73.26,12255.79,83.73,2.38,0.0
9058,6096.54,3109.93,9.32,73.24,14084.4,81.08,2.49,0.0
9059,6033.89,3698.27,8.93,76.8,10788.58,56.57,2.01,1.0
9060,6005.11,4359.52,8.8,77.72,12284.07,57.75,2.33,0.0
9061,6101.38,3432.79,8.76,75.25,10463.67,74.99,1.97,0.0
9062,6030.63,3256.77,9.33,74.32,13700.87,78.03,2.44,0.0
9063,6103.11,3882.1,8.73,76.96,10710.02,58.06,2.01,1.0
9064,6058.1,3630.81,8.94,77.4,10928.51,67.13,2.01,0.0
9065,5898.79,3987.89,8.92,78.71,9682.6,44.85,1.84,0.0
9066,6135.14,3049.5,8.83,76.93,10968.95,56.36,2.02,1.0
9067,6099.86,3713.93,8.73,75.38,10706.72,60.17,2.01,0.0
9068,6087.0,2998.36,8.63,76.49,10625.2,51.32,2.03,1.0
9069,6140.37,4506.29,8.63,78.82,11398.87,50.06,2.16,0.0
9070,5961.07,3969.1,8.91,78.81,9911.06,44.08,1.86,0.0
9071,6007.41,3497.64,8.85,78.0,10707.17,69.06,2.02,0.0
9072,5785.01,2894.77,8.58,81.46,9237.36,63.09,1.86,0.0
9073,6147.0,3167.42,8.84,74.24,10839.87,68.44,2.01,0.0
9074,6028.12,3297.23,8.72,76.78,10322.71,61.36,1.97,0.0
9075,5976.07,4055.45,8.89,78.02,12287.99,62.57,2.33,0.0
9076,6026.65,3435.3,8.93,81.0,11583.57,59.21,2.15,0.0
9077,5931.5,3389.51,8.83,77.99,12461.9,74.32,2.38,0.0
9078,6070.43,2667.94,8.98,69.7,14085.62,86.07,2.59,0.0
9079,5616.03,3073.08,8.6,82.22,9150.06,45.72,1.89,0.0
9080,6022.33,3903.92,8.92,77.03,10665.3,80.97,1.99,0.0
9081,6166.61,3255.87,9.0,74.27,14081.01,77.96,2.54,0.0
9082,6110.44,2734.18,9.03,70.31,14560.66,84.84,2.64,0.0
9083,6128.6,3066.58,8.83,77.24,10936.91,53.63,2.03,1.0
9084,6034.49,2505.83,8.93,81.7,12052.33,42.23,2.25,0.0
9085,6141.02,4120.18,8.92,74.24,12116.33,57.6,2.2,0.0
9086,5953.32,4366.01,8.78,83.8,10147.33,47.52,1.93,0.0
9087,5930.59,3299.3,9.14,74.69,12739.61,63.33,2.35,0.0
9088,6062.5,3281.23,8.83,76.55,10615.95,84.04,1.98,0.0
9089,6086.56,3400.78,8.94,78.07,11532.05,79.61,2.12,0.0
9090,5978.5,3396.67,8.83,75.18,12792.51,69.31,2.4,0.0
9091,6086.0,3557.68,9.03,75.97,13721.33,73.85,2.49,0.0
9092,6014.5,2993.9,9.33,72.81,13638.38,82.01,2.44,0.0
9093,5959.54,3744.69,9.34,75.34,13116.44,80.59,2.36,0.0
9094,5983.73,3423.43,8.95,76.16,12913.38,78.69,2.41,0.0
9095,6100.17,3025.49,9.33,72.75,14207.26,75.66,2.5,0.0
9096,5753.58,4140.16,8.78,83.33,9892.19,47.2,1.96,0.0
9097,6013.42,3438.09,8.92,77.32,10799.97,73.03,2.02,1.0
9098,6075.52,3704.12,8.79,76.56,10787.74,61.43,2.03,0.0
9099,5957.68,3145.92,9.0,70.83,12926.14,73.54,2.4,0.0
9100,5892.04,3498.65,9.03,74.46,12297.37,83.91,2.31,0.0
9101,6037.21,3604.56,9.33,72.99,13700.91,65.44,2.43,0.0
9102,6092.98,2806.11,9.33,70.87,14628.89,80.38,2.57,0.0
9103,5966.2,3998.12,8.91,78.82,9859.64,42.07,1.86,0.0
9104,6012.9,3525.63,8.89,76.15,12911.52,71.01,2.41,0.0
9105,6073.0,3563.67,9.03,75.76,13704.76,73.11,2.5,0.0
9106,5957.33,3990.37,8.91,79.07,9962.97,44.12,1.88,0.0
9107,6069.23,3315.02,8.83,77.55,10685.14,80.91,1.98,0.0
9108,5735.93,3568.38,9.03,74.92,10646.24,78.54,2.05,0.0
9109,6017.75,3651.22,8.73,74.65,10610.87,58.18,2.02,1.0
9110,5794.0,3545.18,9.03,74.57,11583.45,80.7,2.21,0.0
9111,6074.5,3707.67,8.73,77.09,10793.34,56.5,2.04,0.0
9112,6045.13,3207.42,8.92,75.16,11365.28,52.06,2.11,0.0
9113,6109.02,2700.44,9.03,69.75,14537.19,84.68,2.64,0.0
9114,6259.99,4068.23,8.63,77.13,11825.5,73.38,2.19,0.0
9115,6161.87,3045.37,8.83,74.76,11094.22,70.01,2.04,0.0
9116,6028.05,2307.65,8.93,76.25,12011.8,42.41,2.24,0.0
9117,5971.5,4033.93,8.88,78.1,12317.68,62.84,2.32,0.0
9118,6258.42,2579.72,8.83,75.58,11942.31,79.04,2.15,0.0
9119,5978.1,4053.01,8.89,77.96,12393.11,62.11,2.32,0.0
9120,5960.92,3737.95,9.34,75.17,13143.3,81.15,2.36,0.0
9121,6095.59,3458.07,8.75,75.0,10517.67,73.56,1.97,0.0
